mission_id,profile,geometry_params,drone_preset,wind_profile,wind_direction_deg,wind_speed_min,wind_speed_max,waypoint_file,n_waypoints,validation,status
mission_08088,loiter,"[0, 180, 15, 1]",standard,light,135,2.0,4.0,mission_08088.waypoints,9,OK,pending
mission_08089,loiter,"[0, 180, 15, 1]",standard,moderate,0,5.0,8.0,mission_08089.waypoints,9,OK,pending
mission_08090,loiter,"[0, 180, 15, 1]",standard,moderate,45,5.0,8.0,mission_08090.waypoints,9,OK,pending
mission_08091,loiter,"[0, 180, 15, 1]",standard,moderate,90,5.0,8.0,mission_08091.waypoints,9,OK,pending
mission_08092,loiter,"[0, 180, 15, 1]",standard,moderate,135,5.0,8.0,mission_08092.waypoints,9,OK,pending
mission_08093,loiter,"[0, 180, 15, 1]",standard,gusty,0,3.0,10.0,mission_08093.waypoints,9,OK,pending
mission_08094,loiter,"[0, 180, 15, 1]",standard,gusty,45,3.0,10.0,mission_08094.waypoints,9,OK,pending
mission_08095,loiter,"[0, 180, 15, 1]",standard,gusty,90,3.0,10.0,mission_08095.waypoints,9,OK,pending
mission_08096,loiter,"[0, 180, 15, 1]",standard,gusty,135,3.0,10.0,mission_08096.waypoints,9,OK,pending
mission_08097,loiter,"[0, 180, 15, 1]",dynamic,calm,0,0.0,1.0,mission_08097.waypoints,9,OK,pending
mission_08098,loiter,"[0, 180, 15, 1]",dynamic,calm,45,0.0,1.0,mission_08098.waypoints,9,OK,pending
mission_08099,loiter,"[0, 180, 15, 1]",dynamic,calm,90,0.0,1.0,mission_08099.waypoints,9,OK,pending
mission_08100,loiter,"[0, 180, 15, 1]",dynamic,calm,135,0.0,1.0,mission_08100.waypoints,9,OK,pending
mission_08101,loiter,"[0, 180, 15, 1]",dynamic,light,0,2.0,4.0,mission_08101.waypoints,9,OK,pending
mission_08102,loiter,"[0, 180, 15, 1]",dynamic,light,45,2.0,4.0,mission_08102.waypoints,9,OK,pending
mission_08103,loiter,"[0, 180, 15, 1]",dynamic,light,90,2.0,4.0,mission_08103.waypoints,9,OK,pending
mission_08104,loiter,"[0, 180, 15, 1]",dynamic,light,135,2.0,4.0,mission_08104.waypoints,9,OK,pending
mission_08105,loiter,"[0, 180, 15, 1]",dynamic,moderate,0,5.0,8.0,mission_08105.waypoints,9,OK,pending
mission_08106,loiter,"[0, 180, 15, 1]",dynamic,moderate,45,5.0,8.0,mission_08106.waypoints,9,OK,pending
mission_08107,loiter,"[0, 180, 15, 1]",dynamic,moderate,90,5.0,8.0,mission_08107.waypoints,9,OK,pending
mission_08108,loiter,"[0, 180, 15, 1]",dynamic,moderate,135,5.0,8.0,mission_08108.waypoints,9,OK,pending
mission_08109,loiter,"[0, 180, 15, 1]",dynamic,gusty,0,3.0,10.0,mission_08109.waypoints,9,OK,pending
mission_08110,loiter,"[0, 180, 15, 1]",dynamic,gusty,45,3.0,10.0,mission_08110.waypoints,9,OK,pending
mission_08111,loiter,"[0, 180, 15, 1]",dynamic,gusty,90,3.0,10.0,mission_08111.waypoints,9,OK,pending
mission_08112,loiter,"[0, 180, 15, 1]",dynamic,gusty,135,3.0,10.0,mission_08112.waypoints,9,OK,pending
mission_08113,loiter,"[0, 180, 15, 1]",fast,calm,0,0.0,1.0,mission_08113.waypoints,9,OK,pending
mission_08114,loiter,"[0, 180, 15, 1]",fast,calm,45,0.0,1.0,mission_08114.waypoints,9,OK,pending
mission_08115,loiter,"[0, 180, 15, 1]",fast,calm,90,0.0,1.0,mission_08115.waypoints,9,OK,pending
mission_08116,loiter,"[0, 180, 15, 1]",fast,calm,135,0.0,1.0,mission_08116.waypoints,9,OK,pending
mission_08117,loiter,"[0, 180, 15, 1]",fast,light,0,2.0,4.0,mission_08117.waypoints,9,OK,pending
mission_08118,loiter,"[0, 180, 15, 1]",fast,light,45,2.0,4.0,mission_08118.waypoints,9,OK,pending
mission_08119,loiter,"[0, 180, 15, 1]",fast,light,90,2.0,4.0,mission_08119.waypoints,9,OK,pending
mission_08120,loiter,"[0, 180, 15, 1]",fast,light,135,2.0,4.0,mission_08120.waypoints,9,OK,pending
mission_08121,loiter,"[0, 180, 15, 1]",fast,moderate,0,5.0,8.0,mission_08121.waypoints,9,OK,pending
mission_08122,loiter,"[0, 180, 15, 1]",fast,moderate,45,5.0,8.0,mission_08122.waypoints,9,OK,pending
mission_08123,loiter,"[0, 180, 15, 1]",fast,moderate,90,5.0,8.0,mission_08123.waypoints,9,OK,pending
mission_08124,loiter,"[0, 180, 15, 1]",fast,moderate,135,5.0,8.0,mission_08124.waypoints,9,OK,pending
mission_08125,loiter,"[0, 180, 15, 1]",fast,gusty,0,3.0,10.0,mission_08125.waypoints,9,OK,pending
mission_08126,loiter,"[0, 180, 15, 1]",fast,gusty,45,3.0,10.0,mission_08126.waypoints,9,OK,pending
mission_08127,loiter,"[0, 180, 15, 1]",fast,gusty,90,3.0,10.0,mission_08127.waypoints,9,OK,pending
mission_08128,loiter,"[0, 180, 15, 1]",fast,gusty,135,3.0,10.0,mission_08128.waypoints,9,OK,pending
mission_08129,loiter,"[0, 180, 15, -1]",conservative,calm,0,0.0,1.0,mission_08129.waypoints,9,OK,pending
mission_08130,loiter,"[0, 180, 15, -1]",conservative,calm,45,0.0,1.0,mission_08130.waypoints,9,OK,pending
mission_08131,loiter,"[0, 180, 15, -1]",conservative,calm,90,0.0,1.0,mission_08131.waypoints,9,OK,pending
mission_08132,loiter,"[0, 180, 15, -1]",conservative,calm,135,0.0,1.0,mission_08132.waypoints,9,OK,pending
mission_08133,loiter,"[0, 180, 15, -1]",conservative,light,0,2.0,4.0,mission_08133.waypoints,9,OK,pending
mission_08134,loiter,"[0, 180, 15, -1]",conservative,light,45,2.0,4.0,mission_08134.waypoints,9,OK,pending
mission_08135,loiter,"[0, 180, 15, -1]",conservative,light,90,2.0,4.0,mission_08135.waypoints,9,OK,pending
mission_08136,loiter,"[0, 180, 15, -1]",conservative,light,135,2.0,4.0,mission_08136.waypoints,9,OK,pending
mission_08137,loiter,"[0, 180, 15, -1]",conservative,moderate,0,5.0,8.0,mission_08137.waypoints,9,OK,pending
mission_08138,loiter,"[0, 180, 15, -1]",conservative,moderate,45,5.0,8.0,mission_08138.waypoints,9,OK,pending
mission_08139,loiter,"[0, 180, 15, -1]",conservative,moderate,90,5.0,8.0,mission_08139.waypoints,9,OK,pending
mission_08140,loiter,"[0, 180, 15, -1]",conservative,moderate,135,5.0,8.0,mission_08140.waypoints,9,OK,pending
mission_08141,loiter,"[0, 180, 15, -1]",conservative,gusty,0,3.0,10.0,mission_08141.waypoints,9,OK,pending
mission_08142,loiter,"[0, 180, 15, -1]",conservative,gusty,45,3.0,10.0,mission_08142.waypoints,9,OK,pending
mission_08143,loiter,"[0, 180, 15, -1]",conservative,gusty,90,3.0,10.0,mission_08143.waypoints,9,OK,pending
mission_08144,loiter,"[0, 180, 15, -1]",conservative,gusty,135,3.0,10.0,mission_08144.waypoints,9,OK,pending
mission_08145,loiter,"[0, 180, 15, -1]",standard,calm,0,0.0,1.0,mission_08145.waypoints,9,OK,pending
mission_08146,loiter,"[0, 180, 15, -1]",standard,calm,45,0.0,1.0,mission_08146.waypoints,9,OK,pending
mission_08147,loiter,"[0, 180, 15, -1]",standard,calm,90,0.0,1.0,mission_08147.waypoints,9,OK,pending
mission_08148,loiter,"[0, 180, 15, -1]",standard,calm,135,0.0,1.0,mission_08148.waypoints,9,OK,pending
mission_08149,loiter,"[0, 180, 15, -1]",standard,light,0,2.0,4.0,mission_08149.waypoints,9,OK,pending
mission_08150,loiter,"[0, 180, 15, -1]",standard,light,45,2.0,4.0,mission_08150.waypoints,9,OK,pending
mission_08151,loiter,"[0, 180, 15, -1]",standard,light,90,2.0,4.0,mission_08151.waypoints,9,OK,pending
mission_08152,loiter,"[0, 180, 15, -1]",standard,light,135,2.0,4.0,mission_08152.waypoints,9,OK,pending
mission_08153,loiter,"[0, 180, 15, -1]",standard,moderate,0,5.0,8.0,mission_08153.waypoints,9,OK,pending
mission_08154,loiter,"[0, 180, 15, -1]",standard,moderate,45,5.0,8.0,mission_08154.waypoints,9,OK,pending
mission_08155,loiter,"[0, 180, 15, -1]",standard,moderate,90,5.0,8.0,mission_08155.waypoints,9,OK,pending
mission_08156,loiter,"[0, 180, 15, -1]",standard,moderate,135,5.0,8.0,mission_08156.waypoints,9,OK,pending
mission_08157,loiter,"[0, 180, 15, -1]",standard,gusty,0,3.0,10.0,mission_08157.waypoints,9,OK,pending
mission_08158,loiter,"[0, 180, 15, -1]",standard,gusty,45,3.0,10.0,mission_08158.waypoints,9,OK,pending
mission_08159,loiter,"[0, 180, 15, -1]",standard,gusty,90,3.0,10.0,mission_08159.waypoints,9,OK,pending
mission_08160,loiter,"[0, 180, 15, -1]",standard,gusty,135,3.0,10.0,mission_08160.waypoints,9,OK,pending
mission_08161,loiter,"[0, 180, 15, -1]",dynamic,calm,0,0.0,1.0,mission_08161.waypoints,9,OK,pending
mission_08162,loiter,"[0, 180, 15, -1]",dynamic,calm,45,0.0,1.0,mission_08162.waypoints,9,OK,pending
mission_08163,loiter,"[0, 180, 15, -1]",dynamic,calm,90,0.0,1.0,mission_08163.waypoints,9,OK,pending
mission_08164,loiter,"[0, 180, 15, -1]",dynamic,calm,135,0.0,1.0,mission_08164.waypoints,9,OK,pending
mission_08165,loiter,"[0, 180, 15, -1]",dynamic,light,0,2.0,4.0,mission_08165.waypoints,9,OK,pending
mission_08166,loiter,"[0, 180, 15, -1]",dynamic,light,45,2.0,4.0,mission_08166.waypoints,9,OK,pending
mission_08167,loiter,"[0, 180, 15, -1]",dynamic,light,90,2.0,4.0,mission_08167.waypoints,9,OK,pending
mission_08168,loiter,"[0, 180, 15, -1]",dynamic,light,135,2.0,4.0,mission_08168.waypoints,9,OK,pending
mission_08169,loiter,"[0, 180, 15, -1]",dynamic,moderate,0,5.0,8.0,mission_08169.waypoints,9,OK,pending
mission_08170,loiter,"[0, 180, 15, -1]",dynamic,moderate,45,5.0,8.0,mission_08170.waypoints,9,OK,pending
mission_08171,loiter,"[0, 180, 15, -1]",dynamic,moderate,90,5.0,8.0,mission_08171.waypoints,9,OK,pending
mission_08172,loiter,"[0, 180, 15, -1]",dynamic,moderate,135,5.0,8.0,mission_08172.waypoints,9,OK,pending
mission_08173,loiter,"[0, 180, 15, -1]",dynamic,gusty,0,3.0,10.0,mission_08173.waypoints,9,OK,pending
mission_08174,loiter,"[0, 180, 15, -1]",dynamic,gusty,45,3.0,10.0,mission_08174.waypoints,9,OK,pending
mission_08175,loiter,"[0, 180, 15, -1]",dynamic,gusty,90,3.0,10.0,mission_08175.waypoints,9,OK,pending
mission_08176,loiter,"[0, 180, 15, -1]",dynamic,gusty,135,3.0,10.0,mission_08176.waypoints,9,OK,pending
mission_08177,loiter,"[0, 180, 15, -1]",fast,calm,0,0.0,1.0,mission_08177.waypoints,9,OK,pending
mission_08178,loiter,"[0, 180, 15, -1]",fast,calm,45,0.0,1.0,mission_08178.waypoints,9,OK,pending
mission_08179,loiter,"[0, 180, 15, -1]",fast,calm,90,0.0,1.0,mission_08179.waypoints,9,OK,pending
mission_08180,loiter,"[0, 180, 15, -1]",fast,calm,135,0.0,1.0,mission_08180.waypoints,9,OK,pending
mission_08181,loiter,"[0, 180, 15, -1]",fast,light,0,2.0,4.0,mission_08181.waypoints,9,OK,pending
mission_08182,loiter,"[0, 180, 15, -1]",fast,light,45,2.0,4.0,mission_08182.waypoints,9,OK,pending
mission_08183,loiter,"[0, 180, 15, -1]",fast,light,90,2.0,4.0,mission_08183.waypoints,9,OK,pending
mission_08184,loiter,"[0, 180, 15, -1]",fast,light,135,2.0,4.0,mission_08184.waypoints,9,OK,pending
mission_08185,loiter,"[0, 180, 15, -1]",fast,moderate,0,5.0,8.0,mission_08185.waypoints,9,OK,pending
mission_08186,loiter,"[0, 180, 15, -1]",fast,moderate,45,5.0,8.0,mission_08186.waypoints,9,OK,pending
mission_08187,loiter,"[0, 180, 15, -1]",fast,moderate,90,5.0,8.0,mission_08187.waypoints,9,OK,pending
mission_08188,loiter,"[0, 180, 15, -1]",fast,moderate,135,5.0,8.0,mission_08188.waypoints,9,OK,pending
mission_08189,loiter,"[0, 180, 15, -1]",fast,gusty,0,3.0,10.0,mission_08189.waypoints,9,OK,pending
mission_08190,loiter,"[0, 180, 15, -1]",fast,gusty,45,3.0,10.0,mission_08190.waypoints,9,OK,pending
mission_08191,loiter,"[0, 180, 15, -1]",fast,gusty,90,3.0,10.0,mission_08191.waypoints,9,OK,pending
mission_08192,loiter,"[0, 180, 15, -1]",fast,gusty,135,3.0,10.0,mission_08192.waypoints,9,OK,pending
mission_08193,loiter,"[0, 180, 30, 1]",conservative,calm,0,0.0,1.0,mission_08193.waypoints,9,OK,pending
mission_08194,loiter,"[0, 180, 30, 1]",conservative,calm,45,0.0,1.0,mission_08194.waypoints,9,OK,pending
mission_08195,loiter,"[0, 180, 30, 1]",conservative,calm,90,0.0,1.0,mission_08195.waypoints,9,OK,pending
mission_08196,loiter,"[0, 180, 30, 1]",conservative,calm,135,0.0,1.0,mission_08196.waypoints,9,OK,pending
mission_08197,loiter,"[0, 180, 30, 1]",conservative,light,0,2.0,4.0,mission_08197.waypoints,9,OK,pending
mission_08198,loiter,"[0, 180, 30, 1]",conservative,light,45,2.0,4.0,mission_08198.waypoints,9,OK,pending
mission_08199,loiter,"[0, 180, 30, 1]",conservative,light,90,2.0,4.0,mission_08199.waypoints,9,OK,pending
mission_08200,loiter,"[0, 180, 30, 1]",conservative,light,135,2.0,4.0,mission_08200.waypoints,9,OK,pending
mission_08201,loiter,"[0, 180, 30, 1]",conservative,moderate,0,5.0,8.0,mission_08201.waypoints,9,OK,pending
mission_08202,loiter,"[0, 180, 30, 1]",conservative,moderate,45,5.0,8.0,mission_08202.waypoints,9,OK,pending
mission_08203,loiter,"[0, 180, 30, 1]",conservative,moderate,90,5.0,8.0,mission_08203.waypoints,9,OK,pending
mission_08204,loiter,"[0, 180, 30, 1]",conservative,moderate,135,5.0,8.0,mission_08204.waypoints,9,OK,pending
mission_08205,loiter,"[0, 180, 30, 1]",conservative,gusty,0,3.0,10.0,mission_08205.waypoints,9,OK,pending
mission_08206,loiter,"[0, 180, 30, 1]",conservative,gusty,45,3.0,10.0,mission_08206.waypoints,9,OK,pending
mission_08207,loiter,"[0, 180, 30, 1]",conservative,gusty,90,3.0,10.0,mission_08207.waypoints,9,OK,pending
mission_08208,loiter,"[0, 180, 30, 1]",conservative,gusty,135,3.0,10.0,mission_08208.waypoints,9,OK,pending
mission_08209,loiter,"[0, 180, 30, 1]",standard,calm,0,0.0,1.0,mission_08209.waypoints,9,OK,pending
mission_08210,loiter,"[0, 180, 30, 1]",standard,calm,45,0.0,1.0,mission_08210.waypoints,9,OK,pending
mission_08211,loiter,"[0, 180, 30, 1]",standard,calm,90,0.0,1.0,mission_08211.waypoints,9,OK,pending
mission_08212,loiter,"[0, 180, 30, 1]",standard,calm,135,0.0,1.0,mission_08212.waypoints,9,OK,pending
mission_08213,loiter,"[0, 180, 30, 1]",standard,light,0,2.0,4.0,mission_08213.waypoints,9,OK,pending
mission_08214,loiter,"[0, 180, 30, 1]",standard,light,45,2.0,4.0,mission_08214.waypoints,9,OK,pending
mission_08215,loiter,"[0, 180, 30, 1]",standard,light,90,2.0,4.0,mission_08215.waypoints,9,OK,pending
mission_08216,loiter,"[0, 180, 30, 1]",standard,light,135,2.0,4.0,mission_08216.waypoints,9,OK,pending
mission_08217,loiter,"[0, 180, 30, 1]",standard,moderate,0,5.0,8.0,mission_08217.waypoints,9,OK,pending
mission_08218,loiter,"[0, 180, 30, 1]",standard,moderate,45,5.0,8.0,mission_08218.waypoints,9,OK,pending
mission_08219,loiter,"[0, 180, 30, 1]",standard,moderate,90,5.0,8.0,mission_08219.waypoints,9,OK,pending
mission_08220,loiter,"[0, 180, 30, 1]",standard,moderate,135,5.0,8.0,mission_08220.waypoints,9,OK,pending
mission_08221,loiter,"[0, 180, 30, 1]",standard,gusty,0,3.0,10.0,mission_08221.waypoints,9,OK,pending
mission_08222,loiter,"[0, 180, 30, 1]",standard,gusty,45,3.0,10.0,mission_08222.waypoints,9,OK,pending
mission_08223,loiter,"[0, 180, 30, 1]",standard,gusty,90,3.0,10.0,mission_08223.waypoints,9,OK,pending
mission_08224,loiter,"[0, 180, 30, 1]",standard,gusty,135,3.0,10.0,mission_08224.waypoints,9,OK,pending
mission_08225,loiter,"[0, 180, 30, 1]",dynamic,calm,0,0.0,1.0,mission_08225.waypoints,9,OK,pending
mission_08226,loiter,"[0, 180, 30, 1]",dynamic,calm,45,0.0,1.0,mission_08226.waypoints,9,OK,pending
mission_08227,loiter,"[0, 180, 30, 1]",dynamic,calm,90,0.0,1.0,mission_08227.waypoints,9,OK,pending
mission_08228,loiter,"[0, 180, 30, 1]",dynamic,calm,135,0.0,1.0,mission_08228.waypoints,9,OK,pending
mission_08229,loiter,"[0, 180, 30, 1]",dynamic,light,0,2.0,4.0,mission_08229.waypoints,9,OK,pending
mission_08230,loiter,"[0, 180, 30, 1]",dynamic,light,45,2.0,4.0,mission_08230.waypoints,9,OK,pending
mission_08231,loiter,"[0, 180, 30, 1]",dynamic,light,90,2.0,4.0,mission_08231.waypoints,9,OK,pending
mission_08232,loiter,"[0, 180, 30, 1]",dynamic,light,135,2.0,4.0,mission_08232.waypoints,9,OK,pending
mission_08233,loiter,"[0, 180, 30, 1]",dynamic,moderate,0,5.0,8.0,mission_08233.waypoints,9,OK,pending
mission_08234,loiter,"[0, 180, 30, 1]",dynamic,moderate,45,5.0,8.0,mission_08234.waypoints,9,OK,pending
mission_08235,loiter,"[0, 180, 30, 1]",dynamic,moderate,90,5.0,8.0,mission_08235.waypoints,9,OK,pending
mission_08236,loiter,"[0, 180, 30, 1]",dynamic,moderate,135,5.0,8.0,mission_08236.waypoints,9,OK,pending
mission_08237,loiter,"[0, 180, 30, 1]",dynamic,gusty,0,3.0,10.0,mission_08237.waypoints,9,OK,pending
mission_08238,loiter,"[0, 180, 30, 1]",dynamic,gusty,45,3.0,10.0,mission_08238.waypoints,9,OK,pending
mission_08239,loiter,"[0, 180, 30, 1]",dynamic,gusty,90,3.0,10.0,mission_08239.waypoints,9,OK,pending
mission_08240,loiter,"[0, 180, 30, 1]",dynamic,gusty,135,3.0,10.0,mission_08240.waypoints,9,OK,pending
mission_08241,loiter,"[0, 180, 30, 1]",fast,calm,0,0.0,1.0,mission_08241.waypoints,9,OK,pending
mission_08242,loiter,"[0, 180, 30, 1]",fast,calm,45,0.0,1.0,mission_08242.waypoints,9,OK,pending
mission_08243,loiter,"[0, 180, 30, 1]",fast,calm,90,0.0,1.0,mission_08243.waypoints,9,OK,pending
mission_08244,loiter,"[0, 180, 30, 1]",fast,calm,135,0.0,1.0,mission_08244.waypoints,9,OK,pending
mission_08245,loiter,"[0, 180, 30, 1]",fast,light,0,2.0,4.0,mission_08245.waypoints,9,OK,pending
mission_08246,loiter,"[0, 180, 30, 1]",fast,light,45,2.0,4.0,mission_08246.waypoints,9,OK,pending
mission_08247,loiter,"[0, 180, 30, 1]",fast,light,90,2.0,4.0,mission_08247.waypoints,9,OK,pending
mission_08248,loiter,"[0, 180, 30, 1]",fast,light,135,2.0,4.0,mission_08248.waypoints,9,OK,pending
mission_08249,loiter,"[0, 180, 30, 1]",fast,moderate,0,5.0,8.0,mission_08249.waypoints,9,OK,pending
mission_08250,loiter,"[0, 180, 30, 1]",fast,moderate,45,5.0,8.0,mission_08250.waypoints,9,OK,pending
mission_08251,loiter,"[0, 180, 30, 1]",fast,moderate,90,5.0,8.0,mission_08251.waypoints,9,OK,pending
mission_08252,loiter,"[0, 180, 30, 1]",fast,moderate,135,5.0,8.0,mission_08252.waypoints,9,OK,pending
mission_08253,loiter,"[0, 180, 30, 1]",fast,gusty,0,3.0,10.0,mission_08253.waypoints,9,OK,pending
mission_08254,loiter,"[0, 180, 30, 1]",fast,gusty,45,3.0,10.0,mission_08254.waypoints,9,OK,pending
mission_08255,loiter,"[0, 180, 30, 1]",fast,gusty,90,3.0,10.0,mission_08255.waypoints,9,OK,pending
mission_08256,loiter,"[0, 180, 30, 1]",fast,gusty,135,3.0,10.0,mission_08256.waypoints,9,OK,pending
mission_08257,loiter,"[0, 180, 30, -1]",conservative,calm,0,0.0,1.0,mission_08257.waypoints,9,OK,pending
mission_08258,loiter,"[0, 180, 30, -1]",conservative,calm,45,0.0,1.0,mission_08258.waypoints,9,OK,pending
mission_08259,loiter,"[0, 180, 30, -1]",conservative,calm,90,0.0,1.0,mission_08259.waypoints,9,OK,pending
mission_08260,loiter,"[0, 180, 30, -1]",conservative,calm,135,0.0,1.0,mission_08260.waypoints,9,OK,pending
mission_08261,loiter,"[0, 180, 30, -1]",conservative,light,0,2.0,4.0,mission_08261.waypoints,9,OK,pending
mission_08262,loiter,"[0, 180, 30, -1]",conservative,light,45,2.0,4.0,mission_08262.waypoints,9,OK,pending
mission_08263,loiter,"[0, 180, 30, -1]",conservative,light,90,2.0,4.0,mission_08263.waypoints,9,OK,pending
mission_08264,loiter,"[0, 180, 30, -1]",conservative,light,135,2.0,4.0,mission_08264.waypoints,9,OK,pending
mission_08265,loiter,"[0, 180, 30, -1]",conservative,moderate,0,5.0,8.0,mission_08265.waypoints,9,OK,pending
mission_08266,loiter,"[0, 180, 30, -1]",conservative,moderate,45,5.0,8.0,mission_08266.waypoints,9,OK,pending
mission_08267,loiter,"[0, 180, 30, -1]",conservative,moderate,90,5.0,8.0,mission_08267.waypoints,9,OK,pending
mission_08268,loiter,"[0, 180, 30, -1]",conservative,moderate,135,5.0,8.0,mission_08268.waypoints,9,OK,pending
mission_08269,loiter,"[0, 180, 30, -1]",conservative,gusty,0,3.0,10.0,mission_08269.waypoints,9,OK,pending
mission_08270,loiter,"[0, 180, 30, -1]",conservative,gusty,45,3.0,10.0,mission_08270.waypoints,9,OK,pending
mission_08271,loiter,"[0, 180, 30, -1]",conservative,gusty,90,3.0,10.0,mission_08271.waypoints,9,OK,pending
mission_08272,loiter,"[0, 180, 30, -1]",conservative,gusty,135,3.0,10.0,mission_08272.waypoints,9,OK,pending
mission_08273,loiter,"[0, 180, 30, -1]",standard,calm,0,0.0,1.0,mission_08273.waypoints,9,OK,pending
mission_08274,loiter,"[0, 180, 30, -1]",standard,calm,45,0.0,1.0,mission_08274.waypoints,9,OK,pending
mission_08275,loiter,"[0, 180, 30, -1]",standard,calm,90,0.0,1.0,mission_08275.waypoints,9,OK,pending
mission_08276,loiter,"[0, 180, 30, -1]",standard,calm,135,0.0,1.0,mission_08276.waypoints,9,OK,pending
mission_08277,loiter,"[0, 180, 30, -1]",standard,light,0,2.0,4.0,mission_08277.waypoints,9,OK,pending
mission_08278,loiter,"[0, 180, 30, -1]",standard,light,45,2.0,4.0,mission_08278.waypoints,9,OK,pending
mission_08279,loiter,"[0, 180, 30, -1]",standard,light,90,2.0,4.0,mission_08279.waypoints,9,OK,pending
mission_08280,loiter,"[0, 180, 30, -1]",standard,light,135,2.0,4.0,mission_08280.waypoints,9,OK,pending
mission_08281,loiter,"[0, 180, 30, -1]",standard,moderate,0,5.0,8.0,mission_08281.waypoints,9,OK,pending
mission_08282,loiter,"[0, 180, 30, -1]",standard,moderate,45,5.0,8.0,mission_08282.waypoints,9,OK,pending
mission_08283,loiter,"[0, 180, 30, -1]",standard,moderate,90,5.0,8.0,mission_08283.waypoints,9,OK,pending
mission_08284,loiter,"[0, 180, 30, -1]",standard,moderate,135,5.0,8.0,mission_08284.waypoints,9,OK,pending
mission_08285,loiter,"[0, 180, 30, -1]",standard,gusty,0,3.0,10.0,mission_08285.waypoints,9,OK,pending
mission_08286,loiter,"[0, 180, 30, -1]",standard,gusty,45,3.0,10.0,mission_08286.waypoints,9,OK,pending
mission_08287,loiter,"[0, 180, 30, -1]",standard,gusty,90,3.0,10.0,mission_08287.waypoints,9,OK,pending
mission_08288,loiter,"[0, 180, 30, -1]",standard,gusty,135,3.0,10.0,mission_08288.waypoints,9,OK,pending
